RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6377,15952329,Williams,687,Germany,Female,26,4,151741,4,0,0,89873,1
7935,15831957,Safani,628,France,Male,59,5,242086,1,1,0,118529,1
2805,15925700,Johnson,481,Germany,Female,21,7,209815,4,1,1,61624,1
2089,15973579,Johnson,305,France,Female,28,0,233020,4,1,1,120159,0
8508,15866371,Hussain,578,Spain,Male,34,8,37023,4,0,1,58896,1
9942,15844668,Brown,447,Spain,Male,51,1,117985,3,0,1,145802,1
3427,15929338,Robert,480,Germany,Male,46,3,214728,1,1,1,57845,0
7148,15900544,Brown,804,Spain,Male,48,10,247387,1,0,0,28104,1
7484,15843495,Steve,456,Germany,Male,54,6,9905,2,0,1,35514,0
6957,15882672,Safani,776,Spain,Female,40,0,61753,2,0,1,148040,1
2248,15855400,Senapati,409,Germany,Male,70,1,43390,4,0,0,82113,1
8061,15960914,Brown,301,Germany,Male,20,9,102154,4,0,0,140731,1
3646,15974644,Johnson,539,Germany,Female,52,7,193360,1,0,0,92727,1
8215,15985688,Hussain,764,Spain,Female,65,2,63239,4,1,0,47015,0
2895,15960800,Steve,337,Germany,Male,38,0,238204,2,0,0,123530,1
3382,15977288,Williams,792,France,Female,53,4,55683,4,0,0,109153,1
7720,15826582,Steve,624,Spain,Male,33,1,48596,2,1,1,145356,0
9933,15949879,Safani,810,France,Male,34,0,68563,4,1,1,32286,1
2821,15919162,Williams,660,France,Female,29,6,200965,3,0,0,127478,0
5102,15959001,Smith,672,Spain,Male,33,5,31514,1,1,1,50712,0
8108,15886847,Doe,568,Spain,Male,26,6,119906,3,1,0,110737,1
3828,15969683,Safani,449,Spain,Female,46,6,173575,3,1,0,142468,0
1644,15973664,Joseph,453,Germany,Male,33,6,209924,1,0,1,79643,1
4079,15924970,Brown,372,France,Female,55,0,1667,4,0,1,122830,0
9840,15838726,Smith,313,Spain,Male,63,1,67882,4,0,1,145439,0
3071,15917493,Johnson,619,Spain,Female,69,5,10754,1,0,1,54493,1
6572,15957028,Smith,362,Spain,Male,48,7,160148,4,0,0,68721,1
3980,15970980,Doe,547,Spain,Male,64,2,114799,1,1,0,114466,1
9956,15830763,Steve,496,Spain,Female,56,9,171880,1,1,0,66096,0
8233,15916400,Robert,522,Germany,Female,68,8,145573,1,1,0,100160,0
7544,15872058,Williams,578,France,Female,35,8,151797,4,0,0,93355,1
4660,16007678,Brown,510,Spain,Male,66,9,117671,1,1,0,66244,1
6423,15871606,Hussain,438,Germany,Male,69,5,49054,1,0,0,143328,0
1215,15991494,Doe,579,Germany,Female,53,10,249338,1,0,1,94819,0
5085,15825364,Smith,350,Germany,Female,56,1,155707,4,1,0,63569,1
5729,15993085,Johnson,826,Spain,Male,22,4,119493,3,1,0,130195,0
9022,15900110,Hussain,336,Germany,Male,27,2,213396,2,1,1,117966,1
5602,15979381,Williams,493,Spain,Male,21,10,129108,1,0,1,76450,1
8876,15977493,Hussain,800,Spain,Female,41,10,200477,4,0,0,123337,1
8769,15899289,Hussain,678,Spain,Male,67,3,43006,4,1,0,143303,1
7514,15868307,Robert,733,Germany,Female,67,0,44462,1,0,0,106419,1
2991,15870752,Brown,705,France,Male,41,3,198418,4,0,1,147966,1
6136,15842327,Williams,367,Spain,Female,30,7,3812,3,1,1,82384,1
4629,15954539,Hussain,493,Spain,Female,61,4,222206,4,1,1,65606,1
4738,15843124,Brown,477,Spain,Female,42,3,232071,2,1,0,67842,0
2071,15928434,Robert,486,France,Male,69,9,59026,1,0,0,38364,1
8582,15957123,Safani,757,France,Male,31,1,47618,3,0,0,40544,0
9794,15829830,Smith,458,Germany,Male,60,8,168308,2,0,0,72236,1
9559,15935682,Senapati,342,France,Male,48,7,134508,3,0,0,58684,0
9765,15840981,Safani,640,France,Male,22,2,41231,3,1,1,47385,1
5285,15979449,Doe,348,Spain,Male,68,8,122772,1,0,1,106927,1
9225,15945498,Senapati,739,Germany,Male,24,0,60716,3,1,0,136338,1
2275,15845480,Johnson,478,Germany,Male,23,9,121583,3,0,1,135104,1
9056,15929044,Johnson,753,Germany,Female,52,0,14895,4,1,0,75329,0
5218,15819667,Robert,486,Germany,Female,26,10,39918,1,1,0,28488,1
5653,15962111,Smith,646,Spain,Male,22,5,5011,3,1,1,140878,0
8360,15883876,Smith,711,France,Male,27,5,163541,4,1,1,119345,0
2040,15933470,Senapati,569,Germany,Female,50,2,39130,4,0,0,129986,0
2017,15982467,Hussain,354,France,Female,37,7,93810,4,0,0,23837,1
7564,15853448,Safani,481,France,Male,48,10,59826,4,1,0,41163,1
8648,15964699,Hussain,685,France,Male,52,7,168615,1,1,1,103090,1
9897,15871464,Joseph,746,France,Female,63,7,90572,1,1,0,35966,1
3430,15988302,Doe,610,Spain,Female,43,0,247661,3,0,1,120124,1
9989,16006368,Robert,646,Spain,Female,42,3,33648,2,1,0,38273,1
2416,15853332,Robert,481,France,Female,61,7,186702,3,1,1,110694,1
9993,15886732,Doe,765,France,Male,44,10,235991,4,1,1,48526,0
3328,15834896,Williams,593,Germany,Male,67,7,72744,1,1,0,87216,1
7634,15818233,Brown,442,France,Female,38,2,90963,2,0,0,61643,0
4821,15936114,Smith,312,France,Female,23,9,195070,1,0,1,125319,1
1621,15946100,Doe,540,Germany,Female,26,6,163304,3,0,0,100358,0
2410,15993553,Joseph,567,France,Male,61,6,67499,4,0,0,35777,1
6932,15917339,Smith,784,Germany,Female,27,7,218570,2,0,1,114852,1
5746,15833639,Brown,344,Germany,Female,31,3,166109,4,0,0,117184,0
7677,15947564,Steve,778,France,Male,68,5,209063,4,0,0,118369,0
2125,15883362,Brown,784,France,Female,69,4,227200,2,1,0,64704,1
5655,15882736,Safani,454,Spain,Male,53,0,131421,1,1,0,24492,1
4957,15845667,Senapati,724,Germany,Male,20,8,130046,2,0,0,70050,1
1927,15997696,Safani,732,Spain,Female,31,2,43982,1,0,0,62720,0
9597,15999986,Johnson,762,Germany,Female,35,3,245264,3,0,1,41564,1
1476,15951297,Safani,427,Germany,Male,24,4,72483,4,0,0,90342,1
4058,15843506,Safani,378,France,Male,54,4,162168,2,0,1,40919,0
4390,15874652,Safani,386,Germany,Female,66,0,109049,4,0,1,110678,0
9509,15975962,Doe,367,Germany,Female,48,1,103680,1,0,0,57509,0
3164,16000080,Senapati,595,France,Female,36,4,216172,2,0,0,49193,0
7956,15935293,Safani,782,Germany,Female,62,9,228386,3,0,0,141556,1
4327,16003392,Johnson,481,Germany,Male,53,4,82729,1,0,0,45929,1
5373,16009652,Joseph,571,France,Female,68,4,89369,2,0,1,108036,0
1266,15946315,Steve,438,Spain,Male,47,7,7679,2,1,1,74921,0
1193,15973620,Williams,344,Germany,Female,43,6,52430,2,0,1,110397,0
7049,15990076,Smith,390,Germany,Male,62,3,67541,1,0,0,145759,0
1026,15833997,Williams,559,Spain,Male,35,6,61460,4,0,1,129263,0
1370,15985777,Williams,646,France,Female,25,7,65313,3,0,0,45140,0
4353,15834276,Robert,382,Germany,Male,50,7,241190,2,1,1,55045,1
6479,15865052,Safani,396,Germany,Female,69,0,118316,2,1,0,76046,0
6103,16003374,Smith,590,Germany,Female,27,3,191486,4,0,1,121842,1
9805,15891555,Joseph,450,Germany,Female,25,1,36999,2,0,1,132239,0
7089,15855494,Williams,626,France,Female,63,9,128923,3,0,0,104252,1
4963,15827131,Steve,360,Germany,Male,32,0,185266,4,0,1,55798,1
4760,15904994,Johnson,624,Germany,Male,48,0,46181,3,0,0,30712,0
1184,15975138,Hussain,567,Germany,Male,45,6,240195,3,1,1,125207,1
1861,16009466,Doe,345,Spain,Female,60,10,167516,2,0,1,149803,1
3771,15900509,Doe,300,Spain,Female,24,10,185699,1,0,0,41999,1
6090,15994877,Smith,675,Spain,Male,55,1,116820,2,0,0,35635,0
6766,15900821,Joseph,797,France,Female,30,3,53407,4,0,0,78443,0
5711,15946447,Robert,452,Spain,Female,27,2,209370,3,1,1,83397,1
5252,15983568,Steve,790,Spain,Male,62,10,8463,3,0,0,30630,1
1061,15852940,Smith,512,France,Male,24,7,1093,2,1,0,67521,1
7741,15945878,Williams,640,Spain,Male,25,0,165216,4,0,1,84944,1
4180,15968698,Joseph,438,Germany,Male,58,2,124586,3,0,1,30908,1
9454,15984244,Steve,745,France,Female,39,3,144765,1,1,0,107147,0
2757,15851395,Brown,536,Spain,Male,44,8,191143,4,0,1,96786,0
9067,15891195,Brown,606,Germany,Male,36,7,172540,2,1,1,50267,0
8038,15893647,Hussain,690,Spain,Male,22,8,147380,2,0,1,49259,0
6474,15920861,Doe,411,Spain,Male,21,8,115916,1,0,0,72232,0
6524,15964483,Hussain,589,Spain,Female,44,10,185433,3,0,1,54647,0
7982,15821693,Joseph,678,Germany,Female,38,10,52444,3,1,0,137149,0
3835,15958524,Senapati,813,Spain,Male,35,4,30644,1,1,0,111547,1
5099,15965058,Steve,316,Spain,Male,54,10,204267,1,1,0,85945,0
2953,15873177,Williams,436,Spain,Female,44,1,97730,3,0,0,77495,0
4817,15862955,Hussain,621,Germany,Male,50,10,100269,1,1,0,84544,1
1776,15821188,Joseph,838,Spain,Female,56,10,91859,3,0,0,32182,0
6598,15861072,Williams,357,Spain,Male,22,0,59617,1,0,1,121468,1
2120,15860403,Joseph,747,Spain,Female,59,5,57370,2,1,0,144419,1
8224,15995903,Williams,770,Germany,Female,48,9,13541,3,0,1,106817,0
1591,16007009,Smith,583,Spain,Female,29,0,14984,4,0,1,133507,1
1740,15948540,Hussain,737,Germany,Female,33,0,108878,3,0,1,89267,1
4180,16008260,Johnson,691,Spain,Male,35,3,93392,3,1,1,109138,1
4579,15903121,Smith,435,Germany,Male,63,0,157036,2,1,0,100733,0
2964,15961209,Brown,822,Germany,Male,30,9,57986,2,1,1,116078,1
8090,16005978,Steve,518,France,Female,60,5,49882,4,0,1,54622,1
9659,15840454,Steve,621,France,Male,57,6,183570,2,1,1,131578,0
3955,15828642,Hussain,308,Germany,Female,27,7,1286,4,1,1,52927,0
9350,15874076,Safani,774,France,Female,54,7,54207,1,0,1,27185,1
2202,15887015,Doe,459,Germany,Female,21,2,204391,1,1,1,59938,1
2686,15831528,Johnson,565,Germany,Male,39,7,34448,3,1,0,21198,0
2814,15851732,Johnson,334,Spain,Male,27,3,185227,1,1,1,81852,1
8488,15874663,Robert,674,Spain,Female,47,3,68985,1,0,1,135872,0
6369,15870707,Johnson,334,France,Male,34,1,167453,2,1,1,85789,0
7727,15880518,Steve,647,Spain,Male,48,9,24511,3,0,1,26814,0
9012,15865824,Steve,617,Spain,Male,67,4,149670,2,1,0,71448,0
2301,15911785,Smith,556,Germany,Male,22,5,168948,1,0,1,121303,0
3302,15859997,Steve,490,Spain,Female,65,5,116743,3,1,0,140914,1
9372,15819794,Steve,495,France,Male,68,8,23932,3,1,1,78991,0
5188,15979806,Smith,430,France,Female,24,9,219730,2,1,0,108769,0
4751,15967688,Steve,434,France,Male,45,6,188874,4,0,1,52472,0
5242,15873334,Doe,496,France,Female,43,4,132303,4,0,1,106442,0
4250,15913557,Joseph,559,France,Female,64,8,118418,4,1,1,95366,1
6988,16002183,Joseph,354,France,Male,50,7,102862,3,1,1,95325,0
9923,15920955,Williams,737,Germany,Male,43,6,133019,4,0,1,61889,0
6306,15887344,Joseph,725,Spain,Female,46,5,36368,3,1,1,32329,0
6151,15848637,Senapati,692,France,Female,60,0,212944,3,0,1,60031,1
4857,15952911,Robert,778,France,Female,31,5,217472,2,0,1,51730,0
7974,15906271,Safani,665,France,Male,54,9,125132,3,1,1,149002,1
2248,16010531,Joseph,721,Germany,Male,23,5,142838,2,0,0,73567,1
4098,15852629,Hussain,489,Germany,Female,24,6,28734,3,0,0,111463,0
4407,15935283,Williams,784,Spain,Female,56,3,159668,4,1,0,112230,0
7343,15957362,Senapati,536,Germany,Male,67,8,229827,2,0,0,126106,1
2014,15921284,Doe,587,France,Male,50,9,215001,3,0,1,109777,0
2576,15819029,Doe,420,France,Male,39,6,104183,4,1,0,87442,1
2524,15975816,Smith,412,Spain,Female,18,3,83704,1,0,1,82290,0
9107,15839109,Williams,802,Germany,Female,38,7,146049,1,0,1,58627,1
3920,15999214,Doe,834,Germany,Male,40,6,33416,3,1,1,145418,1
2093,15868244,Smith,805,France,Female,44,3,179402,1,0,0,105473,0
6922,15861507,Doe,718,Spain,Female,60,8,175888,3,0,0,61530,1
1427,15820202,Smith,569,Germany,Male,43,3,151577,4,1,1,45792,0
3438,15892039,Joseph,771,Spain,Female,44,7,160404,3,0,0,106159,0
8874,16000241,Smith,462,France,Female,36,7,89652,1,1,0,123141,1
2161,15877347,Joseph,421,France,Male,68,3,206898,4,0,1,133496,0
1271,15821749,Smith,490,France,Male,50,5,105026,4,1,0,106062,1
9655,15883732,Senapati,309,France,Female,19,1,192864,1,1,1,98865,1
3520,15823459,Joseph,835,Germany,Female,34,2,205022,1,1,1,61945,0
4923,16007569,Robert,611,Spain,Male,41,4,107600,3,0,1,130202,1
5240,15914489,Johnson,543,Germany,Male,60,2,6675,3,0,0,106772,0
2415,15892208,Doe,762,Spain,Male,55,5,129909,1,0,1,112317,0
5644,15852338,Williams,751,France,Male,32,4,226202,3,0,0,140617,0
1767,15971859,Brown,325,Germany,Male,36,5,242608,3,0,1,77056,0
4479,15905388,Joseph,637,Germany,Male,43,3,36869,2,0,0,106841,0
9545,15950255,Joseph,446,France,Female,20,2,119132,4,1,0,49682,0
7531,16000080,Robert,374,France,Female,22,2,105851,4,1,1,94590,1
5707,15872450,Senapati,634,Spain,Male,19,4,214675,3,1,1,83469,1
2255,15869479,Senapati,489,Germany,Male,51,8,171887,4,1,0,137187,0
7948,15879573,Doe,520,Spain,Female,48,8,22163,4,1,1,85256,0
4054,15941459,Smith,446,France,Male,59,8,14642,1,1,0,64577,0
7818,15991338,Robert,492,Germany,Female,63,6,210306,4,1,1,93137,1
5598,15860177,Hussain,545,Spain,Female,47,10,120772,2,1,0,109872,0
7779,15871646,Safani,456,Germany,Male,46,7,49824,1,0,0,43642,1
1336,15954674,Smith,437,Spain,Female,46,8,19216,1,0,0,118271,1
1900,15951427,Johnson,436,Spain,Female,51,9,77612,1,0,0,43974,0
6153,15896247,Johnson,325,France,Male,61,1,155312,3,0,1,49043,1
6328,15855224,Senapati,751,France,Male,63,9,105366,2,1,1,69662,0
4332,15945233,Brown,622,Spain,Male,51,6,129458,1,0,0,43805,0
1772,15949219,Joseph,339,France,Female,68,4,161160,1,1,1,107798,1
1308,15970146,Brown,355,Spain,Female,18,6,36317,2,1,0,68307,1
5623,15973080,Robert,679,France,Female,25,5,24476,1,0,0,106106,1
2020,15878957,Joseph,832,Spain,Male,68,10,96536,1,1,0,134463,0
3781,15998024,Robert,334,Germany,Male,30,3,185108,4,0,1,35172,1
8159,15953014,Hussain,822,Spain,Male,67,1,136415,3,1,1,36717,1
5548,15971309,Doe,803,France,Female,21,8,27935,1,1,1,133155,0
7422,15870751,Steve,471,Spain,Female,60,10,50423,1,1,0,138659,1
5354,15929778,Joseph,451,Spain,Female,57,10,30400,4,0,1,96797,1
7347,16014111,Brown,598,France,Male,58,9,72081,2,0,0,67177,0
7629,15923098,Johnson,650,Germany,Female,36,3,155257,1,1,1,32848,0
9508,15960228,Robert,708,France,Female,30,5,93321,2,0,0,101166,0
2479,15844856,Brown,553,Germany,Male,32,4,151771,2,1,0,103692,1
7201,16007157,Robert,421,France,Female,61,10,219451,4,0,0,21032,0
9527,15922368,Brown,489,Spain,Female,20,6,131356,3,0,1,66726,0
7540,15848092,Joseph,666,Germany,Female,65,4,85106,2,1,1,22970,0
7844,15832000,Senapati,711,Spain,Male,57,9,15226,4,0,1,77979,0
8797,15869382,Doe,708,France,Male,50,7,135128,4,0,1,96628,1
6023,15976889,Brown,580,Germany,Male,39,4,212656,3,0,1,87326,0
2947,15846690,Doe,615,Spain,Male,20,7,193678,4,1,0,115161,1
4970,15951330,Joseph,821,France,Male,64,5,54748,4,1,1,137982,1
2785,15854724,Brown,530,Germany,Male,40,1,226833,1,0,0,127251,0
7225,15987445,Williams,757,Spain,Female,49,8,62558,1,0,0,39859,1
3964,15950476,Steve,648,Spain,Female,43,3,37300,4,0,0,24267,1
3045,15975551,Joseph,571,France,Female,36,9,74338,3,0,0,139100,1
9617,15859592,Williams,359,Germany,Male,54,1,107607,2,1,0,145730,0
2087,15992164,Doe,494,Germany,Female,40,0,57721,1,1,1,112101,1
7663,16015677,Joseph,721,France,Male,58,1,25993,4,0,1,70387,1
9977,15986262,Robert,322,France,Male,19,3,102143,3,0,0,109803,0
4993,15846883,Steve,357,Spain,Female,65,9,73830,1,0,0,142560,0
3483,15942705,Hussain,830,Spain,Female,43,3,103627,2,1,0,80689,1
4502,15847312,Johnson,809,Germany,Male,59,2,31621,2,0,0,40428,0
9579,15991406,Safani,398,Germany,Female,36,7,212575,1,0,1,142584,1
1369,15847366,Joseph,768,Spain,Male,61,10,158267,4,1,1,45368,1
7937,15983120,Steve,310,Spain,Male,54,1,212109,1,0,1,61493,1
7465,15862128,Doe,801,Germany,Female,58,1,58999,4,0,0,71584,1
3731,15817609,Joseph,416,Spain,Female,35,4,69849,1,1,1,47976,0
2343,15998520,Senapati,766,Spain,Male,52,4,246077,3,1,1,91525,0
8270,15852744,Steve,629,France,Male,65,7,165196,2,0,1,54142,0
8524,15886299,Hussain,451,France,Female,65,6,187724,2,0,0,104734,1
9236,15852582,Joseph,413,Spain,Male,26,1,63761,3,0,1,97743,0
9525,15923013,Robert,418,France,Male,58,7,10998,4,0,1,24814,1
7051,15954480,Senapati,571,France,Male,38,1,100882,2,0,0,148622,1
8228,15902793,Senapati,784,Spain,Female,63,0,13127,4,1,1,124289,0
9764,16010356,Hussain,732,France,Female,34,8,175184,3,1,1,142955,1
9486,15904145,Joseph,556,France,Male,32,9,5083,3,0,0,49259,0
5938,15826734,Doe,388,Germany,Female,62,10,18936,1,1,1,107083,0
3093,15975310,Safani,451,France,Male,48,10,155687,4,0,0,81237,0
1283,15843762,Robert,556,Germany,Male,28,5,188475,4,0,1,57542,0
6663,15908798,Senapati,365,Germany,Male,47,5,58011,3,1,1,76072,1
3787,15939886,Senapati,676,France,Male,58,1,35967,4,1,0,94936,0
1734,15912080,Doe,373,Spain,Female,53,7,223029,3,0,0,135984,0
3713,15975670,Johnson,700,France,Female,25,3,15172,4,0,1,77348,0
6062,15894941,Williams,818,Spain,Male,55,4,10695,3,0,1,35976,1
3406,15850196,Doe,370,Germany,Male,54,3,175891,1,1,0,47659,0
8423,15908504,Hussain,486,Germany,Female,19,10,194863,1,0,0,55650,1
7393,15996549,Smith,373,Germany,Male,41,4,102884,3,0,1,27954,1
9710,15866260,Williams,484,Germany,Male,64,3,117868,4,0,0,67980,1
5382,15841023,Williams,645,Spain,Male,34,0,249601,2,0,1,85855,0
5074,15920523,Robert,362,Germany,Male,22,10,41324,1,1,0,86676,0
8502,15832043,Williams,512,France,Male,37,0,87954,3,0,0,48311,1
8588,15840895,Robert,359,France,Male,51,0,112738,4,1,1,126293,1
9772,15850190,Doe,846,Germany,Male,35,7,30846,4,0,1,82734,1
5246,15908267,Joseph,558,France,Female,31,10,105278,2,1,1,115956,0
2884,15970407,Smith,662,Spain,Female,64,0,198058,2,0,0,132182,0
6052,15937241,Williams,651,Spain,Male,60,2,15459,2,0,1,83260,0
1832,15898566,Joseph,467,France,Female,62,8,218005,4,1,0,91687,1
7059,15995853,Smith,350,Spain,Female,26,10,162783,2,1,1,83976,1
9859,15964281,Brown,756,France,Male,41,9,73629,2,1,0,77800,0
9434,16001006,Safani,634,Germany,Female,51,4,149784,3,0,1,80669,1
4318,15879838,Safani,386,France,Female,64,9,125547,4,1,1,104720,1
8325,15896928,Williams,790,Spain,Female,26,9,185561,4,0,1,90964,1
7447,15981881,Steve,385,France,Male,67,7,95103,4,0,0,145657,0
6457,15997658,Brown,792,Germany,Male,19,5,14348,4,1,1,102343,1
3073,15821541,Safani,330,France,Female,44,5,166565,1,0,0,122323,1
2169,16008578,Smith,832,Germany,Male,33,0,121074,3,0,0,100051,0
5164,15863367,Smith,850,France,Female,41,2,128972,1,1,0,86193,0
5364,15818668,Johnson,515,Spain,Female,22,10,208664,1,1,1,71952,0
9471,15961722,Joseph,751,Germany,Female,61,10,79419,4,0,0,27002,1
9766,15992100,Robert,354,Spain,Male,54,6,213971,4,0,0,35584,0
8760,15927014,Senapati,773,France,Male,37,6,74346,4,0,0,52943,1
9181,15902747,Brown,608,Spain,Female,41,9,14281,3,0,0,52282,0
8772,15834851,Joseph,693,Spain,Female,31,9,55400,1,1,1,103480,0
2821,15840933,Johnson,500,Germany,Female,36,0,21501,2,1,1,30231,0
7425,15989724,Senapati,808,Spain,Female,56,5,157184,4,1,1,66318,1
8218,15883786,Steve,842,Spain,Male,57,7,111422,1,1,0,36074,1
7725,15815976,Hussain,356,Spain,Male,34,6,213021,2,0,0,91169,1
2771,15859393,Safani,468,Germany,Female,34,10,248359,4,1,0,68632,1
6974,15818974,Brown,762,Germany,Female,53,5,222409,3,1,1,25129,0
7437,15921052,Hussain,432,Germany,Female,29,8,136753,1,0,0,64623,1
3921,15867883,Doe,818,Germany,Female,30,2,228809,3,0,1,81833,0
4909,15983919,Steve,760,France,Female,22,2,209728,2,1,0,110687,0
1281,15839649,Brown,308,France,Male,40,7,234417,4,1,0,73961,1
8993,16015668,Joseph,804,France,Male,64,2,118895,1,1,1,84855,0
1642,15860188,Hussain,810,France,Female,19,2,221298,1,0,0,61936,0
9899,15978752,Joseph,397,Germany,Male,48,9,150666,4,1,0,22265,0
3825,15866554,Smith,370,Spain,Female,43,6,200980,3,0,0,28120,1
8542,16004606,Joseph,712,Spain,Male,58,10,123240,1,1,0,77652,1
7604,15889248,Safani,682,Spain,Female,34,0,92719,2,1,1,112235,0
8590,15844811,Hussain,372,France,Male,70,9,124952,4,1,1,34411,1
5450,15903234,Brown,499,Spain,Male,44,10,157725,1,1,1,95483,0
3044,15914582,Joseph,604,Spain,Female,27,9,10427,4,1,0,119156,0
3776,15886308,Williams,812,Spain,Male,56,10,7327,4,1,1,149515,1
3069,15880599,Senapati,560,Spain,Female,27,7,30416,4,0,1,66332,1
7755,15954068,Johnson,846,France,Female,46,8,114802,4,0,0,20386,0
2725,15836907,Steve,847,Germany,Male,54,2,117107,4,1,1,106255,0
7820,15888617,Hussain,720,Spain,Male,45,7,134270,4,1,0,130765,1
3415,15933779,Brown,320,France,Male,45,3,186710,1,0,0,141942,1
9784,15961829,Hussain,662,Germany,Female,57,3,122212,4,1,0,116754,1
6009,15895299,Safani,385,Spain,Male,24,6,190012,1,1,0,145727,0
6741,15990910,Senapati,847,France,Female,37,1,101388,2,1,0,99273,1
4427,15973425,Steve,515,Germany,Male,42,1,4300,4,0,1,93698,1
5984,15908928,Brown,511,Germany,Female,47,0,122503,4,1,1,66368,1
5785,15842999,Robert,540,Germany,Male,32,2,161444,4,0,0,97278,0
7081,15836962,Joseph,444,Germany,Female,39,7,182396,3,1,0,79099,1
7736,15901589,Joseph,757,Germany,Male,33,7,55168,2,0,1,37982,1
6775,15853808,Safani,569,Spain,Female,34,8,39414,4,0,1,135263,0
5962,15852951,Senapati,497,Spain,Female,64,6,58700,2,0,0,41422,0
3694,15817412,Safani,391,Spain,Male,18,9,116716,1,1,1,146836,1
3287,15859235,Johnson,512,France,Male,52,1,53309,4,0,1,105792,0
2415,15989810,Safani,396,Germany,Female,42,9,95152,4,1,1,95981,0
6172,15925057,Smith,372,France,Female,40,1,19063,1,1,0,92754,1
6628,15985194,Safani,770,France,Female,61,9,89482,1,1,0,100394,0
5496,15927717,Safani,817,Spain,Male,44,9,247223,3,0,1,69820,0
4473,15969244,Senapati,573,Spain,Female,22,6,2866,3,1,1,76967,1
9939,15906008,Johnson,608,Spain,Female,33,1,3133,1,0,0,115113,0
3075,16014340,Joseph,559,Germany,Male,29,6,18848,3,1,1,37053,1
4793,15845035,Johnson,735,France,Female,65,9,62354,2,0,0,79105,1
1437,15963892,Brown,659,Germany,Female,29,9,27213,2,0,1,109403,0
9317,15950839,Robert,829,Spain,Male,68,5,32041,2,0,0,116962,1
5765,15943228,Doe,589,Spain,Male,23,1,107570,4,1,0,24442,0
2230,15817252,Robert,726,France,Male,53,6,17011,2,0,1,119857,0
8334,15913867,Joseph,475,Germany,Female,61,5,50008,1,1,0,115341,1
8295,16001754,Smith,407,Germany,Male,37,2,235207,3,0,0,40657,1
5244,15841215,Doe,334,France,Male,62,3,19771,3,0,0,122212,1
5679,15932075,Steve,842,Germany,Female,32,10,180503,1,0,0,31502,0
6238,15924840,Hussain,594,Spain,Male,53,7,43416,3,0,0,74096,1
9816,15865426,Steve,388,Germany,Male,25,8,134470,1,1,1,141449,0
5819,15939272,Robert,824,Germany,Male,29,8,16784,2,1,1,115499,0
9191,16014253,Williams,573,Spain,Female,38,5,12253,1,1,0,129186,1
1036,16013707,Robert,703,France,Male,36,2,238476,1,1,1,144116,0
2692,15827576,Doe,553,Germany,Female,36,4,188623,4,0,0,94311,0
4596,15860654,Brown,335,Germany,Male,63,8,149536,1,0,1,120040,1
5050,16005319,Joseph,663,France,Male,33,2,201722,4,1,1,115903,0
